appId,content,score,thumbsUpCount,category
com.bagatrix.mathway.android,"Best math tool ever to use, especially if covid has caused your math classes to go online it is easy to use and always gives you the right answers",5,0,education
com.bagatrix.mathway.android,It was taking hours to do calc without this 100% thankful ads could be annoy but bot as annoying as getting the wrong answer 16 times in a row.,5,0,education
com.bagatrix.mathway.android,"Almost like a TI-84 in your pocket but different. You have to give it certain commands to find the value you want, but don't let that turn you off. I only have a couple of complaints, like the fact that there's not an option to slide along a line or parabola and get the exact value of it at whatever x or y value on the graphs like Desmos. It also doesn't have an option to pull up a table. But everything else is pretty great and the things I mentioned might be included in the premium membership.",5,192,education
com.bagatrix.mathway.android,This is the best app ever! It solves your homework problems for you and if it says show your work this app can show you step by step how the problem was done! It helps people better understand the problem. There is only one thing I don't like about this app. It doesn't solve long word problems. Please add it to were it answers long word problems. People who have troble in math should download this app!,5,257,education
com.bagatrix.mathway.android,"Great app it helps me find the answers to almost every single question, I would recommend it to anyone",5,1,education
com.bagatrix.mathway.android,Its simple quick to use and can answer a variety of questions. It has done everything I need it to and more.,5,0,education
com.bagatrix.mathway.android,"Legitimate and helpful app that not only acts as a calculator but solves the entire problem, even multiple at once",5,0,education
com.bagatrix.mathway.android,"I have been getting help with algebra problems. If you want more than just the answer to a problem, the app breaks down the problem into steps, and by clicking on additional links along the way it breaks it down even further, until you can see how the answer was obtained. If you want to understand the concept of the math involved or if you need help with word problems, the paid version is indispensable because the online tutor's are knowledge.",5,94,education
com.bagatrix.mathway.android,"Awesome!! It solves equations just by taking a picture of them. You can speak or write the equations too. The picture part still needs to be more flexible with the angles and the rotation of the camera, but if the picture is taken on the correct angle it's flawless! Recommended!",5,70,education
org.khanacademy.android,"Khan Academy is very good indeed and I love it. But the app is not good. I should say horrible. It lags for unknown reasons (device is fast enough), does not support all of the feature like community comments, downloads only videos without articles and so on. Please make this app as wonderful as Khan Academy Khan Kids.",3,1,education
org.khanacademy.android,"This app is really amazing. It is very easy to navigate and since my computer broke, I can still learn on my phone! Sal is a really funny, fun, and relatable teacher. The lessons (excpet for rate exercises 2) is really well taught.",5,26,education
org.khanacademy.android,I found this app really useful I was learning well but what I found really annoying is that the app kept freezing up even when you try and do unit tests. It really disheartening for me as a learner. Please fix this problem.,3,66,education
org.khanacademy.android,I like this App it really helps any concepts to understand better. But i have a issue when i try to download in bookmarks it says please try again it won't download full of any chapter ful. Please solve this problem as soon as possible.,3,30,education
org.khanacademy.android,Awesome Ed-Tech platform.Free access to full content. Well categorised and arranged videos with awesome quizzes inbetween videos. Has content for topics ranging from science to economics. LOVED IT!!,5,1,education
org.khanacademy.android,"For the platform itself, 11/10. The fact that such an amazing website exists that is completely free with no subscription ever, is absolutely incredible. For the app, I find it somewhat difficult to find and access profile settings but that's probably on me, and I kind of prefer the previous app layout. I love being able to learn subjects I would otherwise never have access to, and I would love to see language courses incorporated eventually! Great job all around. Have been using for years!",5,264,education
org.khanacademy.android,"This is a great educational app! I do three of my school subjects on this, and it makes learning easy. They have great informational videos, and quizzes to apply what you've learned. I also think the app layout is great as well. The ability to pin courses is really nice. One thing I wish they would have kept was the jump to the ""up next for you"" lesson/task button that would allow me to get to my course material faster without having to scroll through all of it. Regardless, still a great app!",5,385,education
org.khanacademy.android,"Best educational app out there and entirely free. With a bunch of explanatory videos, exercices, step by step explanations. Just perfect. The only thing I want to point out is that the videos get stuck sometimes (but that's okay because you can also watch them on Youtube, where they run just fine) and that the answer windows have bugs sometimes, but that's quite rare. It's still a very enjoyable and incredibly helpful app.",5,305,education
org.khanacademy.android,This is a mind blowing app. It just has everything I need. It has also cleared my doubts. The videos are very good and the bookmark section is the most useful section. Now I can nearly solve each and every question. And one of the best things I realised was that it teaches just like teachers. One more thing I loved was the selection of subjects. It helps me to focus more. One thing which I did not understand was the nandages. Can you plz tell what is it for and for what is it useful.,5,146,education
org.khanacademy.android,"It is an amazing app for students of any class. Unlike other apps where you have to subscribe for a full course, this app is completely free and has amazing explaination and visuals as well. The language of the teachers is also easily comprehendible and very clear unlike other apps where the teachers are very confused about what to say. You can find a large amount of study material. It is definitely a must have for all the students and whatever you listen you remember it immediately.",5,62,education
org.khanacademy.android,"This app has helped me quite a bit. I feel like I can stay on track and have a free tutor outside of my college classes and refresh what I forgot in highschool. The English and grammar lessons are easy to remember and well built, and although the math lectures can be slow, they make it easy to understand the material and focus on harder concepts one at a time. You can work on the go without having to have a computer standing by, or at a PC at home. Perfect for my needs!",5,128,education
org.khanacademy.android,"I prefer the 2017 version, it was more intuitive an the bugs were negligible. Now I download lesson as before, but the videos doesn't load. And also it's by far slower compared to previous versions (when the logo was a leaf). Hope you fix it :) I love Khan Academy. Edit: I recommend returning to the previous version :( there was no fatal bugs, never, I don't know exactly when, but since the app icon changed, bugs appears suddenly",3,6,education
org.khanacademy.android,"This app is amazing in so many ways. Not only is it free, it also covers a wide array of topics that encourages you to feel as if you're in an interactive classroom set-up that allows you to learn anywhere. Khan Academy has helped me with my studies so much, and it's truly inspiring to be able to have this lovely tool aid in my learning.",5,2,education
org.khanacademy.android,"Absolutely stunning experience with pen on Note smartphone. Opened in split screen with notepad and calculator floating in the window. Reason why not full 5 stars - there is no percentage on quizes. I always have to go on the web, check where to go next (where I don't have 100%) and then return to app.",4,7,education
org.khanacademy.android,Very nice app to study during lockdown and it gives good explanations of every subjects accompanied with basic questions without any cost ........ But only some contents are in hindi language,4,0,education
org.khanacademy.android,"I really like the Khan academy website, but the mobile app does have a few flaws. First of all, the home page only displays your last videos, not your favorite courses or progress. Secondly, my profile's energy points are not updated regularly, and my progress is not shown in the user page.",3,19,education
org.khanacademy.android,"I feel frustrated by the app as it crashes as soon as it starts instead of just running smoothly which has wasted a lot of my time, moreover, I have reinstalled the app a couple of times but the problem still persists to exist and as a prospective user this is quite an awful experience for me. It would be kind enough if you just fix it so that others like me wouldn't have to face the same problem.",2,98,education
org.khanacademy.android,The best learning app I have never seen before. I really like this app. It even have videos that teach and I understand the teaching very good Excellent 👌,5,0,education
org.khanacademy.android,"I really like Khan Academy, it's a LOT better than what our school is providing! I'm so mad at our school, they send out optional work that can't even be turned back in or checked! Khan Academy gives good educational grade work...it's checked for correctness, and most of all it's free! With that in mind, it's the one educational program of a very high caliber that is affordable for me! Thank you Khan Academy, for helping me educate my granddaughter during this time of historical global crisis!",5,7,education
org.khanacademy.android,"I really love this app, but there're a few problems that I've encountered so far. Firstly, sometimes the audio of a video is very bad, the sound is like from underwater. Secondly, in the section Addition, Subtraction, and estimation (3rd grade) there's a lesson that doesn't work. More precisely, in the lesson Subtract on a number line I'm supposed to tap on a dot to choose a number, but when I tap on it, nothing happens. There are no digits I can tap on, consequently I can't finish the task.",2,160,education
org.khanacademy.android,"I am a home school parent who LOVES the courses offered at Khan Academy and I can easily incorporate it into my curriculum on Google Classroom. My only issue is that when I try to use my tablet, the app seems to have me as a student , and I am not able to pull up the courses to check work turned in or assign new work. If i cold find a way to do that, this would be a perfect experience.",5,9,education
org.khanacademy.android,"This is the best app ever. I wanted to brush up on high school math I struggled with and found a wealth of information designed for anyone and any topic. I rarely leave the site in need of further instruction or clarification. This app exceeds all expectations, and has almsot everything the website does",5,9,education
org.khanacademy.android,"I always use Khanacademy as my online learning platform. Therefore, it'd be nice to see if my points were regularly updated. Even if it's approximate rather than being 100k points off like it is right now. Not bc I'm greedy for points but bc sometimes, I really doubt whether I saw that video about the Harlow monkey experiment. But other than this, I have no other complaints with the app. Khanacademy rocks!!",5,12,education
org.khanacademy.android,"Khan Academy is overall a good learning app, but sometimes the quizzes are really hard and they don't explain how to do them in the videos because they use easier examples instead. And sometimes I would get the answer correct, but it still told me I was wrong, even when I use the hints and type in the answer again. But it's still almost as good as being in an actual classroom. 3 stars for me!",3,93,education
org.khanacademy.android,"Due to the prevalent pandemic, I am now relying on this app for most of my classes. The app is good, but my biggest problem is how the assignments are displayed. They are all shown in a list. I have at least one hundred assignments and it is very time consuming trying to find the specific assignment that I want. It would be nice if the assignments were grouped under the specific course they originated from.",3,156,education
org.khanacademy.android,"After the update app is closing by itself when i try to load home page i.e when home tab at the bottom of the app is selected... Other than this search, bookmark tabs are all working fine... It is a great app kindly resolve the above issue fast.. now i am not able to view the home page to see the contents topic wise.. so iam giving 3 stars once this issue is resolved i will give 5 stars for this app.. very very useful app..",3,7,education
org.khanacademy.android,Getting to have 100+ free courses with no in app transitions unlike other apps without time limit is absolutely stunning. I thought itd be having a free trial abt a week or 2 but no its completely free.The only thing needed is a internet connection and ur done. Thank u for sich a wonderful app.😍😘,5,0,education
org.khanacademy.android,There is no problem at all but i cannot understand why can't i chane my avatar in the android app. Please do fix it ....,3,1,education
org.khanacademy.android,Wonderful app for learning and practice. Basics concepts are explained very well.,5,0,education
org.khanacademy.android,"I saw a lot of reviews saying that text is cut off, and indeed when I first opened the app it was for me as well. To fix this go into your phone's settings and choose customization. You should at least have 2 options depending on your make of phone. I switched mine to the default font 'roboto' and now all the text shows clearly in the app.",5,279,education
org.khanacademy.android,"Simply the best app. This app has made such a difference for me especially now during Covid-19 I don't have to worry about failing school. Because this app had everything I need. To go onto the next grade, with school appropriate lessons and it's free. This app is also lag free, download this app today. To help with your online schooling!!💕💕",5,561,education
org.khanacademy.android,This app is ok but there are a few flaws. Now my parents go by minutes to see how much I did but it always says I did less than I really did. But overall I really like this app and think it is nice. Also when reading the reviews be careful and look at the dates because some of them are out dated and old. The app has changed a lot and is ok and helps a handful of students considering it is free. It also helps schools that have been shut down by this virus (COVID-19) and doing its good deed helping humanity at a scary time like this.,4,58,education
org.khanacademy.android,It's blowing my mind that this app is free and it's by a non profit but the quality is ridiculously good. I don't think people realize how many bad kid games our out there; even ones that drive kids to click ads. This is so well done and I'm so thankful for the time that was put into this app. Thanks for all you do!,5,13,education
org.khanacademy.android,I really love Khan academy. But the app stops responding 😑 and it blanks out after working for few days. It has major issues but I love the website. Major fixing is required for this app as it doesn't load. I had to uninstall few times still this goes on. App needs major fixing!! Thank you Sal and team for all this free content.,3,86,education
org.khanacademy.android,"Very good initative and content is awesome and clear to understand..........Cool feature is that it is free and a non-profit education app....... I am a student of 10th class now, that's why I can't make any donation........ Sal hats off to you and to your team..... I am very much impressed to see a Website even get its app....... You guys deserve a ⭐⭐⭐⭐⭐(5 star) rating......",5,7,education
org.khanacademy.android,"It works for me and i like how the tutor gave me several ways to approach the problem given. Its also accessible to everyone in my house, and its free. I'm very grateful to you developer because i can get smarter even if i don't have the money to go to tutoring and such. So thank you very much",5,12,education
org.khanacademy.android,The search option should be developed more. The thing we search we donot find it. But after Searching in google. I found it and it took me directly to the app. By why we cannot go searching through the app??,2,2,education
org.khanacademy.android,"I want to give it 5 stars for the content, idea and mission... however i can not find on the app autoplay option for videos, even worse there is no one click to go to the next video in landscape mode (like there is on youtube), which wastes a lot of energy and time, especielly while exercising (e.g. stationary bike). I will revise my review if there is an autoplay option. I am using android on samsung note phone.",3,89,education
org.khanacademy.android,"Love the app. The content and UI is really great. Some more features could be added though, like manually selecting video quality while streaming and downloading because sometimes the quality is so low, I cannot understand the audio and video. Also, dark mode for nighttime would really help.",5,193,education
org.khanacademy.android,"Love the app, I love studying , I'm a nerd like that. I'm having trouble with the videos, the sound is fine but visually it's all wrong, I can't see what's going on. I realise this is probably the fault of my phone, I just wondered if you'd heard of this issue before and would be able to help?",4,56,education
org.khanacademy.android,The Content is great and the lessons easy to follow but the app is always slow to load booknarks even when they are downloaded and offline. There also isn't an option in the settings menu to download higher quality boomarks,3,6,education
org.khanacademy.android,"Very good! But the only problem is that I cant draw on my assignment. I can do that on my computer, but my mouse doesn't draw things well. I only downloaded this app so I can draw my work out! Why can I do it on my computer, but not on my phone?",4,4,education
org.khanacademy.android,"If you have another gmail account on the device this app is loaded on, it will not let you log into the student account. You have to completely log off with the non school account. I have this loaded on both my kids android tablets. Is this going to be fixed anytime soon? Talking with the school administrators, it's a known problem.",2,11,education
org.khanacademy.android,"For the past 3 days I'm unable to use this app. It gives an error message ""unable to use course. Check your connection and tap to try again."" My connection is perfectly fine with all other apps but this one. Please help",1,17,education
org.khanacademy.android,What an amazing application! The amount of information and interactive challenges are brilliant. Thank you for this masterpiece and for allowing people to learn!,5,1,education
org.khanacademy.android,"There must be a option to choose the quality of video, just like in the website. I think by defult it is 720p quality on the app. Although this deserves 5stars(for its contents), it must be optimised for older android device, and must function buttery smooth even if in weak cellular connection.",5,10,education
org.khanacademy.android,I like it really helpful. I can easily do it on my phone!🙃 my only problem is the fact they only let you watch a video after you get the problem wrong. Please change this! I want to watch a video then do the problem so I know what to do! Besides that I really recommend getting!!!😄,4,7,education
org.khanacademy.android,"It's a great educational app, and it has almost everything. But there is a lesson that is missing. Okay so there is the stem-and-leaf plot, but there isn't the back-to-back stem-and-leaf plot lesson. Please add it. Thanks alot btw.",5,4,education
org.khanacademy.android,"I am able to sign into my account on the computer, but whenever I try to loh in on mobile it says, ""Invalid Password."" I would like Khan Academy to fix this issue right away so instead of waiting to go on the computer I can go on Khan Academy on mobile. I need to keep up with Khan Academy because COVID-19 shut down my school and I need to finish doing my work for 6th grade Math. If you don't fix this bug I would not be able to go on mobile so I woupd have to wait for my turn on the computer.Oof",2,37,education
org.khanacademy.android,"Fantastic app and content. My kids surprise me with things they learned on their own from watching. If I could request one further feature, it would be casting and/or NVidia Shield TV support, so we can watch the videos on the TV more easily.",5,9,education
org.khanacademy.android,"Excellent app to learn any different sciences such as math, physics, chemistry, mechanic and computer sciences, it's teach with excellent way with video lessons and exam for every single lesson, i liked it and i recommend it.",5,3,education
org.khanacademy.android,The volume in the videos is very low and the teacher's voice is not very clear. Please fix this issue. Otherwise it is a very good application for learning. Thank you.,4,0,education
org.khanacademy.android,As a student it's annoying that for assignments it doesnt keep track...like when you finish it there should be a check icon next to it telling you it's done...please add that in because I think it would be very helpful,3,1,education
org.khanacademy.android,Loved Hindi support But you can make app more interesting by adding more INTERESTING PROBLEMS !,4,0,education
org.khanacademy.android,"Khan Academy is the reason I am passing school. Khan Academy has a diverse amount of information pertaining to multiple subjects, it pans out (especially for AP Bio) information identically to the textbook so you dont have to look around for hours. Khan Academy is the best learning app on Google Play.",5,5,education
org.khanacademy.android,Loved the app and content that is provided. Awsome teaching methods and illustration. Cant get this much awsomse by paying on other platforms. Really liked it.,5,0,education
org.khanacademy.android,Repeatedly crashes on my syphony H400. I reinstalled it many times but didn't work.,3,0,education
org.khanacademy.android,I literally like this app very much.They take the concept slowly & steadily for every students iq it doesn't ask you to pay. yes you heard me right it is for free!!!!!!!🤩🤩🤩 But you can always donate to improve the academy. He really does provide 🤑🚫 cost free education.Keep rocking sal.,5,3,education
org.khanacademy.android,My experience on khan academy till now had been wonderful..but from the past 3 days ..the app has stopped functioning..i am unable play the video..it just shows an error..i request u to look into this matter and help me..,4,0,education
org.khanacademy.android,Really an excellent app in getting knowledge and broaden your horizon.,5,0,education
org.khanacademy.android,"The videos are great, but sometimes there's a problem in the app, even after I finish watching certain videos such as Missing Angles "" (CA Geometry) "" and ""Simple probability: non blue marble"", it still shows they're incomplete. Please fix this issue.",4,77,education
org.khanacademy.android,Good content and a no frills interface. I use this app in a addition to home school material for my 7 year old. Could be a bit slicker but for free access and content this is a fantastic tool,4,6,education
org.khanacademy.android,This app is incredible it explains things better than my teacher and I am very grateful this is free to use because now all good learning apps you have to pay for. I am very satisfied with this app and I hope it continues to be free.Thank you.,5,8,education
org.khanacademy.android,"I really like the concept of this app. The fact that theres an pandemic rn, but i like this app You learn, get to study, and review. Its like a online Class but its offline and the concept of this app is better I lovr it Keep up the good work",5,2,education
org.khanacademy.android,"I think this is a very well made app. The videos are clear as well as the questions. But there are some conceptual errors, so keep in mind that everything is not 100% correct.",3,3,education
org.khanacademy.android,👉Great application...... oneof the most amazing learning apps . very easy to use and very useful.top class video lessons and contents .and most important is that it is free of cost👈 👍👍👍👍👍👍,5,0,education
org.khanacademy.android,"First I wrote a good review because I used this app before and it was good but now when I touch to open the app, it shows a blank screen and shuts and simply don't open",1,1,education
org.khanacademy.android,Just a wonderful app.At my age going back to school it has helped me so much.Thank you.,5,0,education
org.khanacademy.android,Absolutely has saved my college career and has had immeasurable benefit in my personal life. Fantastic app with excellent content. I love that I can skip the videos for tasks i know but can watch and rewatch them for concepts I'm struggling with.,5,53,education
org.khanacademy.android,"When I play with more than 1x speed (1.3x,1.5x,2x), I don't get full energy point although I learn the full concept. Again the app's orientation is only portrait most of the time except the time of playing video.",5,37,education
org.khanacademy.android,The program overall is excellent! But everytime I start the app on my android phone it doesn't load; the screen is blank and I have to re install the app again.. It's really inconvenient.. I hope you can help me on this..,3,43,education
org.khanacademy.android,"Learned a lot from this, but is it possible for the videos to have a more percise written counterpart? With each consept or topic can be linked to a specific point of the videos in case the written text is not that much understood. I believe that would be more efficient for me.",5,0,education
org.khanacademy.android,Its the best ever especially that there are no subscriptions and the like. Its the best for all ages.,5,0,education
org.khanacademy.android,"The biggest problem here is the audio.It gets very bad along with the video quality,low audio quality is more problematic than low quality video.So please do something about it.Khan academy is a nice app it could be better with some minor improvements.",2,6,education
org.khanacademy.android,"It's missing some courses and features, but I really just want a sketchpad like the website has. I'm getting sick of having to pull out my S Pen and using Screen Capture just to write on-screen notes that don't even stay.",3,8,education
org.khanacademy.android,This app has very poor audio. It is vert annoying to study like this!! Almost half of the explanation audio is cut and almost half of the audio is mute. How can i understand things without explanation???,1,3,education
org.khanacademy.android,I really love this app it really does help me when I get stuck on a problem because all I have to do when I get stuck on a problem is get on Khan Academy thank you people who works for the company you people/guys/and girl's are the best of all.,5,28,education
org.khanacademy.android,This is an amazing resource. Things are explained so clearly and concisely. What takes my teachers and hour with pages of notes to explain is described effectively in only a few minutes.,5,6,education
org.khanacademy.android,Awesome experience and very informative !! Just love it !!,5,1,education
org.khanacademy.android,"I love the app, but after the most recent update the app crashes every time I open it. It opens to a blank screen, aside from the bottom menu bar, and then it closes after about 2 seconds.",1,47,education
org.khanacademy.android,Nicely organized. Positive reinforcement. Sometimes can't find where i left of. Mostly great. Love the math teacher,5,0,education
org.khanacademy.android,Love this app.. it really is great to be able to learn about all the things that they offer and for it to be free is extra great,5,0,education
org.khanacademy.android,"I have only just downloaded the app and it just won't open. It keeps showing ""Unfortunately Khan Academy has stopped. Send error report."" Whatever the cause of this, it needs to be fixed as the app is practically unuseful to me.",1,8,education
org.khanacademy.android,I don't normally review apps but this is amazing. It's such a good resource for learning and the fact it's accessable for free means an easy 5 star rating. I will be using this with my kids.,5,10,education
org.khanacademy.android,It is a mindblowing app it just have everything I need to practice for my final and all the resources are so usefull and have cleared much of my doubts. It just have everything I need.,5,0,education
org.khanacademy.android,Though they say free study app. But it doesn't show it's content full after on week. I was really upset.,1,1,education
org.khanacademy.android,Exceptional app. It simplifies rather abstract concepts for people like me to understand. I'm glad I came across it.,5,8,education
org.khanacademy.android,It is a great educational application that allows you the opportunity to explore new concepts as well as to strengthen previously learned theories.,5,3,education
org.khanacademy.android,"The app is really helpful, but I would be much better if written lessons could be included.",4,0,education
org.khanacademy.android,This is an awesome app because it was soooooo helpful with work. Now my daughter understands hard math really well.,5,0,education
org.khanacademy.android,I'm an adult re-learning middle school math just for fun. I wish they had this when I was younger. I love the visual aspects and clarity.,5,6,education
org.khanacademy.android,Too many bugs. Please fix them. Can't even complete a quiz without an error message.,2,1,education
org.khanacademy.android,I love this app! But I suggest a pen so that when I am learning I can work math out on the screen.,5,0,education
org.khanacademy.android,Very organized. Clean and emphasized.,5,0,education
org.khanacademy.android,Very helpful. After just a couple of days of using this app to study for the math portion of my TABE test I passed the test the first time!!,5,8,education
org.khanacademy.android,Terrible app would NOT recommend it makes you completely restart of you get a question wrong and if you get a question wrong you have to completely restart everything quiz and all of your work. You literally have to get everything 100% just to move on,1,15,education
org.khanacademy.android,"Seriously this is a marvellous app, now with the COVID-19 I strongly recommend it, it will keep you up with the school work and I'm sure you will learn a lot! If you are younger or have little kids there is also another app made for pre-school and primary kids. Enjoy Khan Academy and don't waste your time with other apps. PD: if you want to learn a language Duolingo is a great app as well!",5,8,education
org.khanacademy.android,"There is a serious problem in this application , it's still crashing all the time when I get to the home screen .. Please fix it .",3,5,education
org.khanacademy.android,Crashes on home page. Force closes after I opened the app before anything shows up. Please fix this bug,2,3,education
org.khanacademy.android,"Best app I ever seen on PlayStore. Full of knowledge. Free of cost, a great initiative Not only for small age group but also for those who are pursuing higher education. Amazing 🤩🤩🤩",5,0,education
com.wonder,"I really love Elevate's interface. It's clean, colorful, and eye-catching. I really enjoy training with this app. It has really helped me improve my Math aptitude. This is a very well-designed and executed app. I'm using the free version now but I will upgrade to the premium version very soon. For everyone who's crying about the app being ""too expensive,"" $40 for a whole year isn't that expensive. If you can afford a smartphone, you can afford this app.",5,50,education
com.wonder,"I've used lumosity for a while and just switched over to elevate. The graphics and tasks are engaging and challenging. I haven't paid for pro yet though. You can play the games you trained that day a few more times without pro and I can't justify the cost yet. Other than that, it's a great app!",4,0,education
com.wonder,"Despite my rating, I'm giving advice to the people who made this game. Instead of making the game free to install but cost money to have fun, you should make the game cost money so people will know they have to pay for it. Or you could advertise that the game costs money.",1,48,education
com.wonder,"This is the most effective braining app I've came across, especially for communication skills. Fairly well designed games with constant updates. However it's recommended to mix your experience with real life. Also, it's only aimed for English speakers.",5,36,education
com.wonder,Interesting and challenging in term of your memory recalls. I think i need to read more everyday. And this app will evaluate your skills. Thanks for this. More power!,4,0,education
com.wonder,"Great app, not sure about the up front price. I'm using the trial and love the variety of types of game in each category like math, writing, etc. I really liked the pretest, that you can see why your answers were wrong, and see graphs of your progress. I would absolutely have subscribed to this for a monthly fee but unfortunately can't justify paying $40 up front for an app. They have to get paid due to no ads, but monthly would be more doable for me. Maybe in the future!",4,1,education
com.wonder,"Seems like a really great app, would like to give a more detailed feedback when I'll have used it for more than a week. My problem : I want to subscribe to elevate pro, but monthly and I can't find the monthly subscription anywhere, it only suggest me the yearly plan (which I can't afford). If this problem is solved, I'll change to 4 stars, and with a little more time on the app to make my mind, probably 5 stars later. Thank you in advance",3,80,education
com.wonder,"The games are wonderful. fun to play and rewarding. However, I'm not understanding, the grading system, at all. Also, I'm going thru each lesson several times b4 understanding the instructions on how to 'play'. I'm guessing, it gets better the more familiar you become with the format. Still trying to decide if I can afford to keep past 7 day trial. Absolutely worth the free trial.",4,47,education
com.wonder,"This app is very good for training yourself in memory, writing, math and a few others as well, my main problem with it how ever is that it requires, understandably, money to get better courses, if you don't spend some money on it, you won't get the full package unfortunately. But thankfully it does not waste your time with aggravating ads so that I'd very nice considering it's a mobile app.",3,5,education
com.wonder,Most of it is locked behind pro. Overall its a very well made app and its quite a fun way to educate and train brains. It can be seen as a game really. Im pretty sure some people can get obsessed by it. My main issue here is a big one. The app is not cheap especially for the ages it targets. Its around 45$ annually. Which is way too much considering that its a mobile app. And that its mainly targeted towards children and teenagers who probably dont even have the means to pay for it. Such as a CC,3,5,education
com.wonder,"As a writer, this helps refresh my mind and builds better boundaries. As for math, which I royally suck at, I find myself enjoying the lessons. Getting to see a visualization of where I rank in these subjects really helps to motivate me to keep going. It's not drawn out and confusing. I tend to soak up more information when they're bite-sized and include helpful common-sense tips!",5,0,education
com.wonder,"Come on guys, I can't even play the free version without putting up money first. ""7 days free! Just select your payment plan and you can play the first week free."" Why not give me a real trial without any strings attached to see if I'm willing to put up money first? This is a sure fire way to kill your app before it's noticed. 1 star indeed without even being able to experience any of it. Ridiculous!",1,11,education
com.wonder,"This is a marvelous, one of a kind app. The efforts that have been put in to make this, aside from the fact that it contains stuff which really works, makes it fun and highly productive. They truly deserve to be paid for this sort of work and content. A holistic brain training in every possible field is what this contains. Must must must download for everyone, instead of the so many stupid, useless apps in the market.",5,1,education
com.wonder,"The LIMITED TRIAL ACCOUNT is NOT very valuable, as it gives you EXACTLY 22 ""free"" (there's ads) games, and after that you can pay $40/year to keep going. These are simply brain teaser puzzles that they want A LOT of money for, and given all the research on how these really are just games and will not replace proper study and education, it's nowhere near worth the cost. I'm not even going to bother with the ""free"" stuff, because what is the purpose of hitting a pay wall in an app like this?",2,9,education
com.wonder,Great app! Love using it. It has no ads and provides subtle reminders about your daily session. Good explanations on each topic covered. Love it,5,1,education
com.wonder,"It is a really good game. However, it forces you to buy pro. It does not even allow you to finish the daily exercise without the pro upgrade.",2,0,education
com.wonder,"The app is fun and nice to use except that : 1. The timer is way to fast for many games if you are in beginner level (ex. commas, fractions). Not given enough time to think and answer. With the current speed, I do not find value in this app, it's just frustrating. I wish the AI would adjust the timer to give me more time to think. 2. Many games do not have enough content or questions(ex. Played visualization 3 times and got same words repeatedly).",3,1,education
com.wonder,"It wait till you have entered all your information to tell you that you have to pay for it. Don't get it! It $40 a year if u want to know. Well that's what I'm seeing, may charge u more after the first submission.",1,88,education
com.wonder,"the app is really nice, but if you don't plan to pay approximately 50 euro, you can only play 3 easy levels per day. Basically, you have to pay for it to use it. No one downloads application to use it for only 3 minutes per day. EDIT: after 1 star review developer replied and posted a link for ""free"" version. It's literally a link that confirms I need to pay full price to access more levels per day. If I could give it 0 stars I would!",1,130,education
com.wonder,"Bought it on sale. I enjoy it. My 2 year old sits with me when I play, he likes the colors, graphics and sounds. I find it to be educational, helpful and fun. Question, Is there a way to reset all progress?",5,24,education
com.wonder,"This app is phenomenal. I am 1 month in and my skills are improving as I continue to use the app. I would only like that the types of games would change daily. I am in the 80th percentiles in Math, Reading, and Writing. But at 40% in Speaking. It's not fair that I can't make progress if the corresponding games are inaccessible. I only get Memory, and I've only gotten Eloquence once. Can the games be more evenly randomized?",4,112,education
com.wonder,"I really thoroughly enjoy this app. I've been doing the free trail and find it very not only fun, but helpful. I used to use lumosity years ago but got bored of it quickly so I decided to try this one out. I think it is amazing and has been helping me with being articulate in my day to day life. I just wish it was more affordable. Unfortunately, once my free trial is over I'll have to say goodbye to a lot of the fantastic perks that come with the membership. Super cool app- I reccomend!",4,73,education
com.wonder,"Exceptional, beautiful, well-crafted minigames to help you hone your learning skills in reading, writing, speech, and math. A few of them are rudimentarily simple and can be repetitive, but there is always a piece of knowledge you will acquire with each game activity. There are informative stats and progress reports available, as well as extra study sessions. I definitely intend to be playing this every day.",5,31,education
com.wonder,"such an awesome app!!! really fun and engaging puzzles that make me feel as though I'm truly applying myself! 5/5 but I will say this, i don't think the memberships should cost money for more than a week. maybe extend the trial to a month? Because I know you can't make something this awesome, free ~ maybe not yet. Just a thought, thanks for this fun and stimulating pastime.",5,97,education
com.wonder,"Elevate offers a nice break from other activities...whether quarantine boredom or a simple ""wake me up"" has you wishing for a lift, it provides a few minutes of self-improvement and challenge. I like the fact that there is a simple daily tracker at the conclusion of the game. The sound effects are pretty interesting as well.",5,2,education
com.wonder,"this app is more like a game cuz it helps me to understand the things i was taught in high school. it brings my life to a new ""level of life"" when i play it. there is no other game out there like this one. it has dofferent subjects i can choose from. i definitely recommend it to anyone out there who wants to continue learning but doesnt want to sit in a classroom for hours. this app taught me the same things i learned in middle school and early high school. thanks elevate!",5,0,education
com.wonder,"The app is great but stopped saving my progress anymore. I have acheved proficiency in writing and as soon as I leave the app, it goes to advanced and gets me to work for it again.",4,14,education
com.wonder,"Excellent app; a quality product which 100% worth paying for. I fell behind in school due to having chronic anxiety, and never quite mastered many basic english and maths skills. I've been using the app for a few months now, and have noticed great improvements in my speech, reading, writing, information processing and memory. It's surprisingly fun too. Thanks, Elevate :)",5,9,education
com.wonder,"""Sign up for our seven day free trial then $39.99 per year after that."" This is basically the message you get as soon as you complete the placement test, which mostly just consists of very basic level 1 regurgitation questions. Certainly, nothing I've seen so far is interesting enough to make me want to pay $40 for it. You're probably better off going to Khan Academy or Coursera, options that will teach you applications, not just rote memorization, and won't charge you upfront either.",1,520,education
